"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P315",1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"P316",1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"P317",1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
"P318",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"P319",1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
"P320",1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"P321",1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"P322",1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P323",1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0
"P324",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
"P325",1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
"P326",1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"P327",0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P328",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
"P329",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"P330",1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
"P331",1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
"P332",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"P333",0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"P334",0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
"P335",0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
"P336",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"P337",1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"P338",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"P339",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"P340",1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"P341",0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
"P342",1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
"P343",0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"P344",1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
"P345",1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"P346",1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
"P347",1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"P348",0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
"P349",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"P350",0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
"P351",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"P352",0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"P353",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
"P354",0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0
"P355",0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
"P356",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"P357",0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"P358",0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"P359",1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"P360",1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
"P361",1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"P362",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1
"P363",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
"P364",0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"P365",1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"P366",0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"P367",1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
"P368",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0
"P369",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"P370",0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"P371",0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"P372",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"P373",0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"P374",1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"P375",1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
"P376",0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
"P377",1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"P378",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P379",1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"P380",1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0
"P381",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0
"P382",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"P383",1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0
"P384",1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
"P385",0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1
"P386",1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
"P387",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"P388",1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0
"P389",1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"P390",1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P391",1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"P392",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"P393",1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"P394",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
"P395",1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
"P396",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"P397",0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
"P398",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"P399",0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"P400",0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0
"P401",0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"P402",0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
"P403",1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P404",1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
"P405",1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
"P406",0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
"P407",1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
"P408",1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
"P409",1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0
"P410",1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"P411",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
"P412",0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
"P413",0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
"P414",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
"P415",1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"P416",1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
"P417",1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
"P418",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"P419",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"P420",0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
"P421",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"P422",0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
"P423",0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0
"P424",0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
"P425",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"P426",0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"P427",0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0
"P428",1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"P429",0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"P430",1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"P431",0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
"P432",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"P433",1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
"P434",0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"P435",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1
"P436",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"P437",1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
"P438",0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
"P439",1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
"P440",1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
"P441",0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
"P442",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0
"P443",1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"P444",1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
"P445",1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
"P446",0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"P447",1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
"P448",1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P449",1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"P450",1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0
"P451",0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
"P452",0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0
"P453",0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
"P454",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"P455",1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0
"P456",1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0
"P457",1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"P458",1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"P459",1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"P460",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"P461",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"P462",0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P463",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"P464",1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
"P465",1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"P466",0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P467",1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
"P468",1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
"P469",1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"P470",1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"P471",0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"P472",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"P473",1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0
"P474",1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"P475",1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P476",0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"P477",0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
"P478",1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"P479",1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"P480",1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P481",0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
"P482",1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P483",1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"P484",0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"P485",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"P486",0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
"P487",0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
"P488",1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
"P489",1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
"P490",1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0
"P491",0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
"P492",0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P493",1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"P494",0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P495",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"P496",0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P497",0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
"P498",0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"P499",1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P500",1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
"P501",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"P502",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"P503",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"P504",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
"P505",1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
"P506",0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
"P507",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"P508",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"P509",0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"P510",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"P511",1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"P512",1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P513",0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"P514",0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
"P515",1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
"P516",1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
"P517",0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P518",1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P519",0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1
"P520",1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"P521",1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
"P522",1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P523",1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P524",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"P525",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"P526",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
"P527",0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0
"P528",0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"P529",1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"P530",0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
"P531",1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"P532",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
"P533",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"P534",1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"P535",1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"P536",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"P537",1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"P538",0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"P539",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"P540",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"P541",0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"P542",0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P543",1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"P544",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"P545",1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P546",1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0
"P547",0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"P548",0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0
"P549",0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"P550",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"P551",0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
"P552",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"P553",1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
"P554",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"P555",0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
"P556",1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
"P557",0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
"P558",1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
"P559",1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"P560",0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"P561",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"P562",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"P563",0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"P564",0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0
"P565",1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"P566",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"P567",0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P568",0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
"P569",1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"P570",0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"P571",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"P572",0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1
"P573",0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"P574",0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
"P575",1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P576",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"P577",0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
"P578",0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1
"P579",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"P580",0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
"P581",1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P582",1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
"P583",0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0
"P584",0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0
"P585",0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0
"P586",0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
"P587",0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0
"P588",1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
"P589",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"P590",0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
"P591",0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
"P592",0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0
"P593",1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"P594",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"P595",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0
"P596",0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"P597",0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"P598",1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P599",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"P600",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"P601",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
"P602",0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0
"P603",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"P604",1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
"P605",1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
"P606",0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
"P607",0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"P608",1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P609",0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"P610",1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
"P611",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"P612",1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"P613",1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"P614",1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"P615",1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"P616",1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"P617",1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P618",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"P619",0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1
"P620",0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0
"P621",1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P622",1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"P623",0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"P624",1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"P625",0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
"P626",1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"P627",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P628",1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0
"P629",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
"P630",0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
