"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P304",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,1,1
"P305",1,NA,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,NA,1
"P306",0,0,1,0,1,0,1,NA,1,NA,1,0,0,1,0,0,1,0,0,0
"P307",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"P308",0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0
"P309",1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0
"P310",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P311",0,0,1,NA,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"P312",0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"P313",1,1,1,1,1,0,1,1,NA,1,1,1,0,1,1,1,1,1,0,1
"P314",1,0,NA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"P315",1,1,0,0,0,0,NA,0,1,1,1,0,1,1,1,0,1,0,0,1
"P316",1,1,1,0,0,0,NA,NA,1,1,1,0,NA,1,0,0,1,1,1,1
"P317",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
"P318",1,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0
"P319",1,0,1,0,1,NA,NA,0,1,1,1,NA,1,1,1,0,1,0,0,1
"P320",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA
"P321",0,0,1,0,1,NA,1,0,1,1,1,0,0,1,1,0,NA,1,0,0
"P322",0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,NA,0,0
"P323",NA,0,0,0,1,0,1,0,0,NA,1,NA,0,0,1,0,0,0,0,NA
"P324",0,0,0,NA,1,0,1,0,0,0,1,0,NA,1,0,0,0,0,0,1
"P325",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"P326",1,1,0,0,1,0,1,0,1,1,NA,0,0,NA,1,0,1,NA,1,1
"P327",1,0,0,0,1,0,NA,0,0,1,0,NA,0,1,1,0,0,0,0,1
"P328",1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,NA
"P329",0,0,0,0,1,0,1,0,0,1,1,NA,0,1,1,0,0,0,0,1
"P330",1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
"P331",1,NA,1,0,0,1,NA,0,1,0,1,0,0,1,0,0,1,0,0,1
"P332",1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,NA,0,1
"P333",1,0,0,1,1,0,1,0,0,0,1,NA,0,0,0,0,0,0,NA,0
"P334",1,0,1,0,1,0,NA,0,NA,1,NA,0,0,1,0,0,1,1,0,0
"P335",1,0,1,0,1,0,1,0,1,0,1,1,NA,1,1,0,0,1,1,1
"P336",1,0,0,0,1,0,1,0,1,1,1,0,NA,0,0,0,1,1,0,0
"P337",1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
"P338",NA,0,0,0,1,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0
"P339",1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,NA,0,0
"P340",1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"P341",0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P342",1,0,NA,0,1,0,0,0,0,NA,0,0,0,1,0,0,0,0,1,0
"P343",1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,NA,0
"P344",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"P345",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"P346",0,1,1,NA,NA,0,1,NA,1,NA,1,0,1,1,1,1,1,1,1,1
"P347",0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,1,0,NA,1,0,1
"P348",NA,0,1,0,1,0,0,0,1,NA,0,0,0,1,1,0,0,1,0,0
"P349",1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
"P350",1,0,0,0,1,0,1,0,1,1,1,0,0,NA,0,0,NA,1,NA,1
"P351",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,NA,1,0,NA,1
"P352",0,0,0,1,1,0,1,0,1,NA,1,0,0,1,0,0,0,1,0,0
"P353",0,0,NA,NA,1,0,1,0,1,0,1,NA,0,NA,1,0,1,1,0,1
"P354",NA,0,1,0,1,0,1,0,1,NA,0,1,0,1,0,0,0,1,NA,0
"P355",1,0,NA,0,NA,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1
"P356",1,1,0,1,1,1,1,0,1,1,1,0,1,NA,NA,0,1,1,1,1
"P357",1,1,1,1,NA,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"P358",0,0,0,0,0,0,1,NA,1,0,0,0,0,0,1,0,NA,0,0,NA
"P359",1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"P360",1,0,0,0,NA,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
"P361",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
"P362",1,0,1,0,0,1,1,NA,1,1,1,1,1,0,1,0,1,1,NA,0
"P363",1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"P364",1,0,0,NA,1,NA,1,NA,1,1,1,0,0,1,1,0,1,1,0,1
"P365",1,0,0,0,1,0,0,NA,NA,0,1,NA,0,1,1,0,1,NA,0,0
"P366",1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1
"P367",1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,NA
"P368",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P369",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,NA
"P370",0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
"P371",1,0,0,0,1,0,1,0,1,0,NA,0,0,NA,NA,0,1,0,0,0
"P372",1,0,1,NA,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
"P373",1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,NA
"P374",1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"P375",1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"P376",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"P377",1,0,1,1,1,0,NA,0,1,1,NA,NA,NA,0,1,1,1,1,0,0
"P378",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,0
"P379",0,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"P380",1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"P381",1,1,1,NA,0,0,NA,0,1,1,1,1,0,1,1,0,1,1,0,1
"P382",1,1,1,1,1,0,1,0,1,1,NA,1,1,1,1,1,1,1,1,1
"P383",1,NA,0,1,1,0,1,0,1,1,1,0,1,1,1,NA,1,0,1,1
"P384",0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,0,1
"P385",1,0,1,1,1,0,NA,0,1,1,1,1,0,1,1,0,1,0,1,NA
"P386",0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0,0,0,0,1
"P387",0,0,0,1,1,0,1,0,1,0,1,NA,0,0,1,0,1,1,0,1
"P388",NA,NA,1,1,1,0,1,0,1,1,NA,1,1,1,1,NA,1,1,1,1
"P389",NA,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
"P390",0,0,1,0,1,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,1
"P391",1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"P392",1,NA,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"P393",1,1,1,NA,1,0,1,0,NA,1,1,NA,1,1,1,1,1,1,1,1
"P394",1,0,0,0,0,0,1,0,1,1,1,NA,0,0,0,0,0,1,0,1
"P395",0,1,NA,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"P396",1,0,0,NA,1,0,0,0,1,0,1,0,0,0,NA,0,0,0,0,0
"P397",1,NA,0,0,1,NA,1,0,0,0,NA,0,NA,0,NA,0,0,0,0,0
"P398",1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1
"P399",1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,NA,1,1,0,NA
"P400",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"P401",1,0,1,NA,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
"P402",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,NA,0,1
"P403",0,0,0,0,1,0,1,0,NA,0,0,0,0,1,0,0,0,0,0,0
"P404",NA,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,NA,0,0
"P405",0,NA,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
"P406",1,0,1,1,1,0,1,0,1,0,1,1,0,1,NA,1,1,1,NA,0
"P407",1,NA,1,1,1,0,1,0,1,NA,1,1,1,1,1,0,1,0,0,1
"P408",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,NA,NA
"P409",1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,NA,1,1,NA,0
"P410",0,0,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"P411",NA,0,1,1,1,0,1,0,NA,1,1,1,0,NA,1,0,1,1,0,1
"P412",1,0,0,0,1,0,0,0,1,1,0,NA,0,1,1,0,0,0,0,NA
"P413",1,NA,0,0,NA,0,0,0,0,1,NA,0,1,0,1,0,1,0,0,1
"P414",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"P415",0,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1
"P416",0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1
"P417",0,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NA,0,0
"P418",1,1,1,0,0,0,NA,0,NA,0,1,1,0,0,NA,NA,1,0,0,1
"P419",0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,1
"P420",1,0,1,1,1,0,1,0,NA,0,0,0,0,1,1,0,NA,0,0,0
"P421",1,0,1,1,1,0,1,0,1,NA,0,0,1,1,1,1,1,1,0,1
"P422",1,0,NA,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1
"P423",1,1,1,NA,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0
"P424",1,0,0,1,1,0,1,0,1,1,1,1,0,NA,1,0,1,1,1,0
"P425",1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
"P426",0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"P427",1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
"P428",1,0,0,0,1,0,NA,0,1,1,0,0,0,1,1,NA,1,0,0,0
"P429",1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,NA,1,1,1,1
"P430",1,0,1,1,1,NA,1,0,NA,1,1,0,0,0,1,1,1,1,0,1
"P431",0,0,0,NA,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1
"P432",1,0,1,1,1,0,1,0,1,1,1,1,NA,1,1,1,1,1,0,1
"P433",1,0,NA,0,1,0,1,0,0,1,NA,1,1,0,1,NA,1,0,0,0
"P434",1,0,1,0,1,0,1,0,1,1,1,NA,0,1,0,NA,0,1,0,0
"P435",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"P436",1,0,1,1,1,0,1,NA,1,1,1,0,0,1,1,1,1,1,1,1
"P437",1,1,NA,0,1,0,1,0,1,1,1,1,0,NA,0,0,1,1,0,1
"P438",1,0,1,0,1,0,1,0,1,NA,NA,0,0,1,0,0,0,0,0,0
"P439",1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
"P440",1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
"P441",0,NA,0,0,1,0,1,0,1,0,NA,0,0,1,0,0,0,1,0,1
"P442",0,0,0,NA,1,0,1,0,0,1,1,0,NA,0,1,NA,0,1,0,0
"P443",1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
"P444",1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
"P445",1,0,1,0,NA,0,1,0,1,1,1,0,1,1,1,1,1,1,NA,1
"P446",1,1,0,1,NA,0,0,0,0,1,1,0,0,NA,1,0,1,1,0,0
"P447",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
"P448",1,0,NA,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
"P449",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P450",NA,NA,1,0,1,0,1,0,1,1,NA,0,0,1,NA,0,1,NA,0,1
"P451",1,1,1,NA,1,1,1,0,1,NA,1,0,0,1,1,1,1,1,1,1
"P452",1,NA,NA,NA,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"P453",1,0,1,1,1,0,1,NA,1,1,1,1,0,1,1,0,1,0,0,1
"P454",NA,NA,1,0,1,0,NA,0,1,1,1,0,0,0,1,0,1,NA,0,1
"P455",1,0,0,1,1,NA,0,0,0,0,1,0,1,1,1,NA,1,0,0,1
"P456",1,NA,1,0,1,0,0,0,0,1,1,0,1,NA,0,0,1,0,0,0
"P457",1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1
"P458",0,0,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0
"P459",1,NA,1,0,1,0,1,0,1,NA,0,0,0,1,1,0,1,0,0,1
"P460",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"P461",1,1,1,1,1,0,1,NA,1,1,NA,1,1,1,NA,NA,1,1,1,NA
"P462",NA,1,1,NA,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
"P463",1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
"P464",1,0,1,1,1,0,NA,0,1,1,1,0,0,1,1,0,1,1,0,1
"P465",1,1,0,0,1,NA,1,0,0,1,1,0,0,1,1,0,0,1,0,0
"P466",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
"P467",1,0,0,1,1,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"P468",1,0,1,NA,1,0,0,1,NA,1,1,0,0,0,0,0,1,0,0,NA
"P469",0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0
"P470",1,0,1,1,1,0,1,0,1,1,NA,0,1,NA,0,0,1,0,0,0
"P471",1,0,0,1,NA,0,0,0,0,1,1,NA,0,1,1,0,0,0,1,1
"P472",1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"P473",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,NA
"P474",1,0,0,0,1,0,1,0,NA,0,0,0,0,1,1,0,0,1,0,1
"P475",NA,0,NA,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"P476",1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,NA,0,1
"P477",1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"P478",1,NA,NA,1,1,NA,1,0,1,1,1,1,0,0,1,1,1,NA,0,1
"P479",0,0,1,1,1,NA,1,0,1,0,1,NA,NA,1,1,1,1,1,0,NA
"P480",1,0,1,1,1,1,0,NA,1,1,0,0,0,1,1,1,NA,0,NA,1
"P481",1,1,1,1,NA,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,1
"P482",0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"P483",0,0,NA,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,NA
"P484",1,0,NA,1,NA,0,1,0,1,0,1,0,NA,1,0,1,1,1,0,1
"P485",1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"P486",1,0,1,0,1,NA,1,NA,1,1,1,1,0,0,1,0,1,0,1,1
"P487",1,0,1,0,1,0,1,0,NA,1,1,0,0,1,0,NA,0,0,0,0
"P488",1,0,NA,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"P489",0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
"P490",1,0,0,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,NA,0,1
"P491",1,0,1,0,NA,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1
"P492",1,0,1,0,1,0,1,NA,NA,1,1,0,0,1,0,1,NA,NA,0,1
"P493",1,0,1,1,1,0,1,0,1,0,1,1,0,NA,1,0,1,1,1,1
"P494",0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
"P495",1,0,0,0,1,0,0,0,1,0,1,0,0,NA,0,0,0,1,0,NA
"P496",1,0,1,1,NA,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1
"P497",0,0,0,0,1,0,1,NA,0,1,1,0,0,1,1,0,0,0,0,0
"P498",0,0,NA,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
"P499",1,0,0,0,1,0,0,0,NA,0,1,1,0,0,1,0,0,1,0,0
"P500",1,0,0,1,1,0,1,0,1,1,0,NA,1,1,1,NA,1,NA,0,0
"P501",1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,NA
"P502",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P503",1,0,0,0,0,1,NA,0,1,1,1,0,0,0,0,0,1,0,0,0
"P504",1,0,1,0,1,NA,NA,0,1,1,1,1,0,0,0,1,1,0,0,1
"P505",0,0,0,0,1,0,1,0,0,NA,1,0,0,NA,1,0,0,0,0,0
"P506",0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,NA,0,1
"P507",1,0,1,0,1,1,0,NA,1,1,1,NA,0,1,1,0,1,NA,1,1
"P508",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"P509",1,0,0,1,1,NA,NA,0,1,0,NA,1,NA,1,NA,1,1,1,1,1
"P510",0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA
"P511",1,0,1,1,1,0,1,NA,0,1,1,1,1,1,1,0,1,0,1,1
"P512",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"P513",0,0,1,0,1,0,0,NA,0,1,1,0,0,0,0,0,0,1,0,0
"P514",NA,1,NA,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"P515",1,NA,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"P516",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"P517",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"P518",0,0,1,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0
"P519",0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,1
"P520",0,NA,1,0,1,0,1,0,1,0,NA,0,0,0,0,1,1,1,0,1
"P521",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
"P522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P523",1,NA,0,0,1,1,0,0,1,1,1,0,0,1,NA,1,1,1,1,1
"P524",1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,NA
"P525",0,0,1,0,1,0,0,0,NA,1,1,NA,0,1,1,0,1,0,0,0
"P526",1,0,0,0,1,0,1,0,NA,1,0,0,0,1,0,0,0,0,0,0
"P527",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
"P528",1,0,1,0,1,0,0,0,1,NA,1,0,0,0,NA,0,1,0,0,0
"P529",1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
"P530",1,0,0,0,1,NA,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0
"P531",0,0,NA,0,1,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0
"P532",1,0,1,1,1,0,1,0,1,1,1,1,1,1,NA,1,1,1,1,1
"P533",1,0,NA,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
"P534",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P535",1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0
"P536",1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,NA,1,0,0,1
"P537",1,0,1,0,1,NA,1,0,1,1,1,0,0,1,1,1,1,0,0,1
"P538",1,0,1,1,1,NA,NA,0,1,0,1,0,1,1,1,0,NA,0,0,1
"P539",1,1,0,1,1,0,1,0,1,NA,0,1,0,1,0,1,1,1,0,0
"P540",1,0,1,0,0,0,1,0,NA,1,1,0,0,0,0,0,1,0,0,0
"P541",1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"P542",1,0,NA,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,NA
"P543",1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
"P544",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"P545",1,0,1,0,1,0,1,NA,1,0,0,0,0,1,NA,NA,0,0,1,1
"P546",0,1,NA,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"P547",1,0,1,NA,1,1,1,0,1,1,1,1,1,0,1,NA,1,1,1,1
"P548",0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,NA,0
"P549",0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0
"P550",1,0,1,0,1,0,1,0,1,NA,0,0,0,1,1,1,1,0,0,0
"P551",1,0,0,NA,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"P552",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,NA,1
"P553",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"P554",1,0,1,1,1,NA,1,0,0,1,0,1,1,1,1,NA,NA,1,0,1
"P555",0,1,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"P556",1,1,0,NA,1,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,0
"P557",1,0,0,1,1,0,1,0,1,0,1,0,NA,1,1,0,1,1,0,0
"P558",1,0,NA,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,NA,1
"P559",1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,NA,NA,1
"P560",0,NA,0,0,1,0,1,0,NA,1,0,0,0,0,0,0,1,NA,0,0
"P561",1,0,NA,0,1,0,1,0,1,0,1,NA,0,1,1,0,1,1,1,1
"P562",1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"P563",1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"P564",1,0,1,0,1,0,0,NA,1,0,1,1,0,1,1,0,0,0,0,1
"P565",NA,0,0,0,1,0,1,0,0,1,1,NA,0,0,0,0,NA,0,0,1
"P566",1,0,NA,0,1,0,1,0,1,NA,1,0,NA,1,1,1,1,1,0,1
"P567",0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,NA,1,1,0,1
"P568",1,0,0,0,1,0,1,NA,NA,0,1,0,0,0,NA,0,0,0,0,1
"P569",1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1
"P570",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"P571",1,0,1,1,1,0,1,0,1,1,NA,0,0,1,1,1,1,1,0,1
"P572",1,0,1,0,1,0,1,0,1,0,NA,1,0,1,1,1,1,0,1,1
"P573",0,0,1,0,1,0,0,0,1,1,0,0,NA,NA,0,0,0,0,0,1
"P574",1,0,1,0,1,0,1,NA,1,1,1,1,0,1,1,0,0,1,0,0
"P575",0,0,0,NA,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
"P576",1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
"P577",1,0,0,1,1,0,1,0,1,1,0,0,NA,NA,1,0,0,0,1,1
"P578",0,0,1,0,1,0,1,0,1,1,0,0,NA,0,0,0,0,0,NA,0
"P579",0,0,1,0,1,0,NA,0,0,1,0,0,0,0,0,1,1,NA,0,1
"P580",0,0,1,0,1,0,1,NA,0,1,0,0,0,0,NA,0,0,0,0,0
"P581",1,0,0,0,1,0,1,0,0,1,1,0,0,0,NA,0,0,0,0,0
"P582",1,NA,1,0,1,0,0,0,0,0,1,0,0,0,1,NA,0,0,0,1
"P583",1,0,0,NA,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
"P584",NA,0,1,0,0,0,0,0,0,1,1,0,NA,0,0,0,NA,0,0,NA
"P585",1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0
"P586",1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
"P587",1,0,1,0,NA,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
"P588",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,NA,NA
"P589",NA,0,0,0,1,NA,NA,0,0,0,0,0,0,1,0,NA,0,0,0,0
"P590",0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,NA,0
"P591",1,1,1,NA,1,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,1
"P592",1,0,1,0,1,0,1,NA,1,NA,1,1,NA,NA,0,1,1,1,0,1
"P593",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"P594",1,NA,0,0,1,0,1,0,0,NA,0,0,0,0,1,0,1,0,0,1
"P595",1,0,0,NA,1,0,1,0,NA,0,0,0,0,0,1,NA,0,0,0,1
"P596",1,0,1,1,1,0,0,0,1,1,NA,0,NA,1,0,0,1,0,0,0
"P597",1,0,0,1,1,0,0,NA,0,0,1,1,0,NA,0,0,0,0,NA,1
"P598",0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"P599",0,0,0,NA,1,0,1,0,0,1,0,0,0,1,0,0,NA,0,0,NA
"P600",1,0,NA,1,1,0,1,0,1,1,0,0,0,1,1,1,NA,1,0,1
"P601",1,0,0,0,NA,0,0,0,NA,1,1,0,0,0,0,0,1,0,0,0
"P602",1,1,0,1,1,0,1,0,1,1,1,0,1,NA,1,0,NA,NA,1,1
"P603",0,0,0,1,1,0,1,0,NA,0,1,1,0,1,1,0,1,1,1,1
"P604",1,0,0,0,NA,0,1,0,1,0,1,1,0,NA,1,0,0,0,0,0
"P605",0,0,1,0,1,0,NA,0,0,1,1,0,NA,0,0,0,0,NA,0,1
"P606",0,0,1,0,1,NA,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"P607",1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"P608",1,0,0,0,1,0,NA,0,1,1,1,0,0,1,1,0,0,NA,0,1
