"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P315",1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
"P316",1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"P317",1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"P318",1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"P319",0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0
"P320",0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"P321",1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"P322",1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"P323",1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"P324",1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
"P325",1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"P326",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
"P327",0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
"P328",1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"P329",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0
"P330",0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P331",1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"P332",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"P333",1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
"P334",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"P335",1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
"P336",1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1
"P337",1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"P338",1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1
"P339",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"P340",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"P341",1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"P342",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P343",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"P344",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"P345",1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"P346",1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"P347",1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
"P348",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"P349",1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
"P350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"P351",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"P352",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"P353",1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0
"P354",1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
"P355",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"P356",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"P357",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P358",0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"P359",1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
"P360",1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"P361",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1
"P362",1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
"P363",0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"P364",1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"P365",1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"P366",1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
"P367",1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"P368",1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"P369",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"P370",1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"P371",0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
"P372",1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"P373",1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"P374",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
"P375",1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"P376",1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"P377",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
"P378",0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"P379",1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"P380",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"P381",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"P382",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
"P383",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"P384",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"P385",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"P386",1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
"P387",1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"P388",1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"P389",0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"P390",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P391",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"P392",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"P393",0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
"P394",1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
"P395",1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
"P396",1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"P397",1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"P398",1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
"P399",1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
"P400",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"P401",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"P402",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P403",1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"P404",1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
"P405",1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
"P406",1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
"P407",1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"P408",0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"P409",0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
"P410",1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"P411",1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"P412",0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"P413",1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"P414",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
"P415",0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
"P416",1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
"P417",1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"P418",1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"P419",1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"P420",1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"P421",0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"P422",1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0
"P423",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P424",1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"P425",1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
"P426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P427",1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
"P428",1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
"P429",1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"P430",1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P431",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P432",1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"P433",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"P434",1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"P435",1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
"P436",1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"P437",1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"P438",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"P439",0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"P440",1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
"P441",1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0
"P442",1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
"P443",1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
"P444",1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"P445",1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
"P446",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
"P447",1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"P448",1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"P449",0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"P450",1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"P451",1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"P452",1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
"P453",1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"P454",1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
"P455",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"P456",1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1
"P457",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"P458",1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"P459",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"P460",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"P461",0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
"P462",1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"P463",0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"P464",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"P465",1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"P466",1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
"P467",1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1
"P468",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1
"P469",1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0
"P470",1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1
"P471",1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
"P472",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P473",1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
"P474",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"P475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P476",1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
"P477",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"P478",0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"P479",1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
"P480",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P481",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P482",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P483",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P484",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"P485",1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
"P486",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"P487",1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
"P488",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P489",1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"P490",1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
"P491",0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"P492",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"P493",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P494",1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"P495",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"P496",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
"P497",1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"P498",0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"P499",1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"P500",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
