"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P315",1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0
"P316",0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"P317",1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
"P318",0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0
"P319",1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"P320",0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0
"P321",1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
"P322",1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"P323",0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"P324",0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
"P325",0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
"P326",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"P327",1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
"P328",0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"P329",1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1
"P330",1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
"P331",1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
"P332",1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0
"P333",1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
"P334",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
"P335",1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0
"P336",1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
"P337",1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
"P338",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"P339",0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"P340",0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1
"P341",1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"P342",0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
"P343",1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
"P344",1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"P345",1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"P346",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"P347",1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
"P348",1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
"P349",0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"P350",0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"P351",1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0
"P352",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P353",1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1
"P354",0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0
"P355",1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
"P356",1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0
"P357",1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"P358",0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"P359",0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
"P360",0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1
"P361",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"P362",1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"P363",0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0
"P364",1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0
"P365",1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"P366",1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1
"P367",0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"P368",0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0
"P369",0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"P370",0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
"P371",0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0
"P372",1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1
"P373",0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"P374",0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
"P375",0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"P376",0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"P377",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"P378",1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
"P379",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"P380",0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
"P381",0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P382",0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"P383",0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"P384",0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"P385",1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P386",0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"P387",0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"P388",1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"P389",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P390",1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
"P391",0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
"P392",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"P393",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P394",0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"P395",0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"P396",0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
"P397",1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"P398",1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
"P399",0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"P400",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P401",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"P402",1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"P403",1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
"P404",0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1
"P405",0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"P406",0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
"P407",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P408",0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"P409",1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"P410",1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
"P411",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"P412",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
"P413",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"P414",1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"P415",0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
"P416",0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
"P417",0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"P418",1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0
"P419",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P420",1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
"P421",1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"P422",0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1
"P423",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P424",1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"P425",1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"P426",0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0
"P427",1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0
"P428",0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"P429",0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
"P430",0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
"P431",0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
"P432",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"P433",1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
"P434",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"P435",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"P436",0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1
"P437",1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0
"P438",0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
"P439",1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
"P440",1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"P441",1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
"P442",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P443",1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
"P444",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P445",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
"P446",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"P447",0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
"P448",1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0
"P449",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"P450",1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P451",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"P452",1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"P453",1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
"P454",1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
"P455",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"P456",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P457",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"P458",0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
"P459",1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"P460",1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0
"P461",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"P462",0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
"P463",1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
"P464",1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"P465",1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"P466",1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
"P467",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0
"P468",0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0
"P469",1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
"P470",0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0
"P471",0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"P472",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P473",1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"P474",0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"P475",0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
"P476",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"P477",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"P478",0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"P479",0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1
"P480",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"P481",1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
"P482",1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
"P483",1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1
"P484",1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
"P485",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"P486",0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"P487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"P488",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P489",1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"P490",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"P491",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P492",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1
"P493",1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"P494",1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1
"P495",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"P496",0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0
"P497",1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"P498",1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
"P499",0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0
"P500",0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0
"P501",0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
"P502",1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0
"P503",0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"P504",1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1
"P505",1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P506",1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
"P507",0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0
"P508",1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"P509",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
"P510",1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"P511",1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
"P512",1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"P513",0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
"P514",0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"P515",0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
"P516",1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
"P517",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"P518",1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
"P519",0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0
"P520",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"P521",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P522",0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
"P523",1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
"P524",1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"P525",0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0
"P526",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"P527",1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"P528",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
"P529",0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0
"P530",1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1
"P531",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
"P532",0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"P533",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"P534",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P535",0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"P536",0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
"P537",1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
"P538",1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"P539",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"P540",0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0
"P541",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"P542",1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1
"P543",0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0
"P544",0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"P545",1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1
"P546",1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0
"P547",1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0
"P548",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"P549",0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1
"P550",1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0
"P551",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"P552",1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0
"P553",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"P554",0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"P555",0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"P556",1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1
"P557",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P558",1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P559",0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0
"P560",0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1
"P561",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"P562",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
"P563",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"P564",0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
"P565",1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"P566",1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
"P567",0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
"P568",0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1
"P569",1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0
"P570",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"P571",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"P572",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
"P573",0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
"P574",0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
"P575",0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0
"P576",0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"P577",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P578",1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"P579",0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"P580",1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"P581",0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0
"P582",1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
"P583",1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0
"P584",1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"P585",0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0
"P586",0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"P587",1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"P588",1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
"P589",0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"P590",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"P591",0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"P592",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"P593",1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
"P594",0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
"P595",1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1
"P596",1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"P597",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"P598",0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
"P599",1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1
"P600",1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
"P601",0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"P602",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
"P603",0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
"P604",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
"P605",1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0
"P606",1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"P607",0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0
"P608",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"P609",0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1
"P610",0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1
"P611",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P612",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P613",0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"P614",1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0
"P615",1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"P616",1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"P617",0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"P618",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"P619",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"P620",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P621",1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"P622",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"P623",1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1
"P624",0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0
"P625",0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0
"P626",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"P627",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"P628",0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
"P629",0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
"P630",0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
