"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P315",1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1
"P316",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"P317",1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"P318",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"P319",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"P320",0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1
"P321",1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"P322",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0
"P323",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
"P324",1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1
"P325",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"P326",1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
"P327",1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"P328",1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
"P329",1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
"P330",1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1
"P331",1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
"P332",0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
"P333",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"P334",1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1
"P335",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
"P336",1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0
"P337",1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
"P338",1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"P339",0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
"P340",1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1
"P341",0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1
"P342",0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
"P343",1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"P344",0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
"P345",1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
"P346",1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P347",1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
"P348",1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"P349",1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"P350",1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
"P351",0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"P352",1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"P353",0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0
"P354",0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"P355",0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
"P356",1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
"P357",1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
"P358",0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
"P359",1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"P360",1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
"P361",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P362",1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
"P363",1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1
"P364",1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
"P365",1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
"P366",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P367",1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
"P368",1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"P369",1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
"P370",1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
"P371",1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"P372",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P373",1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"P374",0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1
"P375",1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
"P376",1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"P377",0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0
"P378",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"P379",1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0
"P380",1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
"P381",0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"P382",0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
"P383",1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"P384",1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
"P385",1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0
"P386",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"P387",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
"P388",1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
"P389",0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
"P390",0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0
"P391",0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1
"P392",0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1
"P393",0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1
"P394",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"P395",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1
"P396",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
"P397",1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0
"P398",1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0
"P399",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"P400",1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0
"P401",1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
"P402",1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1
"P403",1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1
"P404",1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
"P405",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
"P406",1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
"P407",1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
"P408",1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"P409",1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1
"P410",1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"P411",1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
"P412",0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"P413",1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"P414",1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
"P415",1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
"P416",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P417",1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
"P418",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"P419",0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
"P420",0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
"P421",1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1
"P422",1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0
"P423",1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
"P424",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"P425",0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
"P426",1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
"P427",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"P428",1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0
"P429",1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1
"P430",1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
"P431",1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"P432",1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1
"P433",1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
"P434",0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
"P435",1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
"P436",1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0
"P437",1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
"P438",1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
"P439",1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"P440",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"P441",0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
"P442",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
"P443",1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1
"P444",1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
"P445",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"P446",1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1
"P447",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
"P448",1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"P449",1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
"P450",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"P451",1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"P452",1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1
"P453",1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
"P454",1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1
"P455",1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0
"P456",1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
"P457",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"P458",1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"P459",0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1
"P460",1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0
"P461",1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
"P462",0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"P463",1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1
"P464",1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"P465",1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
"P466",1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
"P467",0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0
"P468",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"P469",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"P470",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"P471",1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1
"P472",0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"P473",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"P474",1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0
"P475",1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
"P476",0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0
"P477",0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
"P478",1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
"P479",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
"P480",1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
"P481",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"P482",0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
"P483",0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
"P484",0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
"P485",1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
"P486",1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"P487",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
"P488",1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
"P489",1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
"P490",1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
"P491",1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
"P492",1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"P493",0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0
"P494",0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
"P495",1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
"P496",1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
"P497",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"P498",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P499",1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"P500",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
"P501",0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"P502",1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
"P503",1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0
"P504",0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
"P505",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
"P506",1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"P507",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"P508",1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0
"P509",1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
"P510",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"P511",1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"P512",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
"P513",0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0
"P514",1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
"P515",0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"P516",1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1
"P517",0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
"P518",1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1
"P519",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
"P520",1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1
"P521",1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1
"P522",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
"P523",0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1
"P524",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
"P525",1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
"P526",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"P527",1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
"P528",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P529",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
"P530",1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"P531",0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0
"P532",1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"P533",0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
"P534",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"P535",0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1
"P536",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"P537",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
"P538",0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0
"P539",1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"P540",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0
"P541",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
"P542",0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
"P543",1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
"P544",1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"P545",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"P546",1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0
"P547",1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0
"P548",1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0
"P549",1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
"P550",1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
"P551",0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"P552",1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
"P553",1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"P554",0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"P555",1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"P556",1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"P557",1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"P558",1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
"P559",1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
"P560",1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
"P561",1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
"P562",1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0
"P563",1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"P564",1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0
"P565",0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"P566",1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"P567",1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0
"P568",1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0
"P569",1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
"P570",1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
"P571",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P572",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
"P573",0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"P574",1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
"P575",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
"P576",1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
"P577",1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1
"P578",1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
"P579",1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0
"P580",1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
"P581",1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"P582",1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"P583",0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0
"P584",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"P585",1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0
"P586",1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1
"P587",0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"P588",0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1
"P589",1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
"P590",0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
"P591",1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"P592",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0
"P593",0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0
"P594",1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"P595",0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
"P596",1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
"P597",1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
"P598",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
"P599",0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
"P600",1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
"P601",0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"P602",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
"P603",1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P604",1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"P605",0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
"P606",1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
"P607",0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
"P608",1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"P609",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"P610",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P611",1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0
"P612",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"P613",1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
"P614",0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
"P615",0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
"P616",1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
"P617",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"P618",0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
"P619",1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0
"P620",0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"P621",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"P622",1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
"P623",0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
"P624",1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1
"P625",1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
"P626",1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
"P627",1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
"P628",0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0
"P629",1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0
"P630",1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
